GEO_ID_long,GEO_ID,STATEFIP,COUNTYFIP,CountyNAME,TotalPopulation_2010,Hispanic_2010,NonHispanic_2010,PopulationofOneRace_2010,Whitealone_2010,Blackalon_2010,AIANalone_2010,Asianalone_2010,NativeHawaiianPIalone_2010,SomeOtherRace_2010,Mixed_2010,DiversityIndex2010,GEOID,NAME,TotalPopulation_2020,Hispanic_2020,NonHispanic_2020,PopulationofOneRace_2020,Whitealone_2020,Blackalon_2020,AIANalone_2020,Asianalone_2020,NativeHawaiianPIalone_2020,SomeOtherRace_2020,Mixed_2020,DiversityIndex2020,ChangeDiversityIndex,RateChangeDiversityIndex,ChangeDiversityIndexPercent,RateChangeDiversityIndexPercent
0500000US18069,18069,18,69,"Huntington County, Indiana",37124,631,36493,36157,35692,155,124,167,6,13,336,0.075,0500000US18069,Huntington County,36662,1050,35612,34488,33874,221,140,163,7,83,1124,0.144,0.069,0.920,6.9%,92.0%
0500000US18071,18071,18,71,"Jackson County, Indiana",42376,2410,39966,39572,38826,265,82,356,18,25,394,0.157,0500000US18071,Jackson County,46428,6251,40177,38936,37815,485,68,469,5,94,1241,0.318,0.160,1.021,16.0%,102.1%
0500000US18073,18073,18,73,"Jasper County, Indiana",33478,1823,31655,31397,30988,208,53,123,9,16,258,0.140,0500000US18073,Jasper County,32918,2342,30576,29409,29084,129,53,90,10,43,1167,0.213,0.073,0.520,7.3%,52.0%
0500000US18075,18075,18,75,"Jay County, Indiana",21253,577,20676,20525,20356,58,21,77,0,13,151,0.082,0500000US18075,Jay County,20478,944,19534,19071,18892,53,24,64,12,26,463,0.146,0.064,0.787,6.4%,78.7%
0500000US18077,18077,18,77,"Jefferson County, Indiana",32428,755,31673,31297,30463,530,59,211,5,29,376,0.117,0500000US18077,Jefferson County,33147,1111,32036,31018,30023,510,79,290,10,106,1018,0.177,0.061,0.521,6.1%,52.1%
0500000US18079,18079,18,79,"Jennings County, Indiana",28525,571,27954,27671,27361,206,30,62,0,12,283,0.079,0500000US18079,Jennings County,27613,859,26754,25974,25665,175,39,49,2,44,780,0.134,0.055,0.692,5.5%,69.2%
0500000US18081,18081,18,81,"Johnson County, Indiana",139654,4270,135384,133603,128903,1536,252,2716,46,150,1781,0.146,0500000US18081,Johnson County,161765,6394,155371,148990,136748,3850,280,7420,69,623,6381,0.280,0.133,0.909,13.3%,90.9%
0500000US18083,18083,18,83,"Knox County, Indiana",38440,590,37850,37456,36154,994,64,214,11,19,394,0.114,0500000US18083,Knox County,36282,1005,35277,34190,33027,696,67,283,13,104,1087,0.169,0.055,0.480,5.5%,48.0%
0500000US18085,18085,18,85,"Kosciusko County, Indiana",77358,5634,71724,70984,69531,542,178,642,19,72,740,0.187,0500000US18085,Kosciusko County,80240,7492,72748,70389,67990,682,160,1336,16,205,2359,0.272,0.085,0.458,8.5%,45.8%
0500000US18087,18087,18,87,"LaGrange County, Indiana",37128,1317,35811,35591,35290,109,65,118,1,8,220,0.095,0500000US18087,LaGrange County,40446,1733,38713,38084,37834,92,50,74,1,33,629,0.123,0.028,0.290,2.8%,29.0%
0500000US18089,18089,18,89,"Lake County, Indiana",496005,82663,413342,407088,274162,125506,913,5981,63,463,6254,0.602,0500000US18089,Lake County,498700,99927,398773,381956,251106,121048,691,7334,95,1682,16817,0.646,0.044,0.072,4.4%,7.2%
0500000US18091,18091,18,91,"LaPorte County, Indiana",111467,6093,105374,103456,90695,11835,246,570,13,97,1918,0.323,0500000US18091,LaPorte County,112417,7985,104432,99309,85957,11874,250,743,18,467,5123,0.397,0.074,0.228,7.4%,22.8%
0500000US18093,18093,18,93,"Lawrence County, Indiana",46134,545,45589,45141,44562,181,148,224,9,17,448,0.067,0500000US18093,Lawrence County,45011,765,44246,42850,42224,191,131,207,4,93,1396,0.119,0.052,0.779,5.2%,77.9%
0500000US18095,18095,18,95,"Madison County, Indiana",131636,4189,127447,125483,113577,10887,253,547,41,178,1964,0.247,0500000US18095,Madison County,130129,6263,123866,118477,106928,10116,259,649,42,483,5389,0.315,0.067,0.272,6.7%,27.2%
0500000US18097,18097,18,97,"Marion County, Indiana",903393,84466,818927,799085,537905,238454,1954,18119,333,2320,19842,0.566,0500000US18097,Marion County,977203,129286,847917,806650,493665,265659,1752,39827,374,5373,41267,0.650,0.084,0.148,8.4%,14.8%
0500000US18099,18099,18,99,"Marshall County, Indiana",47051,3971,43080,42602,42098,196,80,210,2,16,478,0.192,0500000US18099,Marshall County,46095,5251,40844,39570,38910,204,63,274,7,112,1274,0.274,0.081,0.424,8.1%,42.4%
0500000US18101,18101,18,101,"Martin County, Indiana",10334,70,10264,10194,10125,10,26,29,0,4,70,0.040,0500000US18101,Martin County,9812,92,9720,9425,9335,20,20,33,6,11,295,0.094,0.054,1.350,5.4%,135.0%
0500000US18103,18103,18,103,"Miami County, Indiana",36903,906,35997,35425,33307,1649,309,128,8,24,572,0.182,0500000US18103,Miami County,35962,1186,34776,33432,31123,1792,281,130,4,102,1344,0.246,0.063,0.348,6.3%,34.8%
0500000US18105,18105,18,105,"Monroe County, Indiana",137974,4029,133945,130966,118837,4363,288,7190,56,232,2979,0.253,0500000US18105,Monroe County,139718,6358,133360,126653,112490,5016,222,8350,37,538,6707,0.343,0.089,0.353,8.9%,35.3%
0500000US18107,18107,18,107,"Montgomery County, Indiana",38124,1739,36385,35997,35374,307,72,209,6,29,388,0.137,0500000US18107,Montgomery County,37936,2281,35655,34490,33748,343,73,236,13,77,1165,0.204,0.067,0.491,6.7%,49.1%
0500000US18109,18109,18,109,"Morgan County, Indiana",68894,820,68074,67424,66782,175,177,241,19,30,650,0.060,0500000US18109,Morgan County,71780,1274,70506,67971,66972,339,195,276,11,178,2535,0.128,0.068,1.127,6.8%,112.7%
0500000US18111,18111,18,111,"Newton County, Indiana",14244,717,13527,13430,13296,53,33,38,2,8,97,0.126,0500000US18111,Newton County,13830,1039,12791,12190,12053,42,25,34,2,34,601,0.233,0.107,0.847,10.7%,84.7%
0500000US18113,18113,18,113,"Noble County, Indiana",47536,4567,42969,42570,42104,170,90,174,5,27,399,0.206,0500000US18113,Noble County,47457,5250,42207,40851,40235,217,71,223,1,104,1356,0.268,0.062,0.300,6.2%,30.0%
0500000US18115,18115,18,115,"Ohio County, Indiana",6128,69,6059,6021,5967,21,11,19,0,3,38,0.052,0500000US18115,Ohio County,5940,79,5861,5694,5629,16,4,29,0,16,167,0.101,0.049,0.954,4.9%,95.4%
0500000US18117,18117,18,117,"Orange County, Indiana",19840,194,19646,19434,19144,168,52,61,2,7,212,0.069,0500000US18117,Orange County,19867,305,19562,18869,18527,200,37,60,11,34,693,0.129,0.060,0.876,6.0%,87.6%
0500000US18119,18119,18,119,"Owen County, Indiana",21575,198,21377,21200,20983,65,72,65,1,14,177,0.054,0500000US18119,Owen County,21321,297,21024,20112,19874,79,47,62,0,50,912,0.129,0.075,1.393,7.5%,139.3%
0500000US18121,18121,18,121,"Parke County, Indiana",17339,215,17124,17032,16545,391,53,33,4,6,92,0.089,0500000US18121,Parke County,16156,225,15931,15624,15329,198,55,30,0,12,307,0.099,0.010,0.115,1.0%,11.5%
0500000US18123,18123,18,123,"Perry County, Indiana",19338,192,19146,19015,18428,469,34,69,4,11,131,0.091,0500000US18123,Perry County,19170,220,18950,18431,17853,397,33,99,3,46,519,0.131,0.040,0.441,4.0%,44.1%
0500000US18125,18125,18,125,"Pike County, Indiana",12845,120,12725,12643,12544,38,25,25,3,8,82,0.046,0500000US18125,Pike County,12250,180,12070,11762,11666,31,39,15,0,11,308,0.092,0.046,0.997,4.6%,99.7%
0500000US18127,18127,18,127,"Porter County, Indiana",164343,13933,150410,148402,141243,4649,349,1960,31,170,2008,0.253,0500000US18127,Porter County,173215,18904,154311,147348,136993,7246,259,2197,51,602,6963,0.359,0.106,0.419,10.6%,41.9%
0500000US18129,18129,18,129,"Posey County, Indiana",25910,248,25662,25409,25046,230,42,70,4,17,253,0.065,0500000US18129,Posey County,25222,375,24847,24062,23640,211,44,107,3,57,785,0.120,0.055,0.841,5.5%,84.1%
0500000US18131,18131,18,131,"Pulaski County, Indiana",13402,325,13077,12978,12823,87,38,27,3,0,99,0.084,0500000US18131,Pulaski County,12514,458,12056,11592,11442,65,24,44,3,14,464,0.161,0.077,0.923,7.7%,92.3%
0500000US18133,18133,18,133,"Putnam County, Indiana",37963,587,37376,37020,35128,1485,90,273,10,34,356,0.142,0500000US18133,Putnam County,36726,784,35942,34739,33150,1024,70,355,14,126,1203,0.183,0.041,0.289,4.1%,28.9%
0500000US18135,18135,18,135,"Randolph County, Indiana",26171,790,25381,25166,24895,114,83,57,8,9,215,0.094,0500000US18135,Randolph County,24502,1156,23346,22623,22325,119,52,67,0,60,723,0.167,0.073,0.771,7.3%,77.1%
0500000US18137,18137,18,137,"Ripley County, Indiana",28818,445,28373,28151,27879,67,37,146,3,19,222,0.064,0500000US18137,Ripley County,28995,541,28454,27567,27213,73,45,183,0,53,887,0.118,0.054,0.847,5.4%,84.7%
0500000US18139,18139,18,139,"Rush County, Indiana",17392,190,17202,17080,16839,129,32,57,3,20,122,0.062,0500000US18139,Rush County,16752,252,16500,16078,15876,90,19,54,3,36,422,0.101,0.039,0.619,3.9%,61.9%
0500000US18141,18141,18,141,"St. Joseph County, Indiana",266931,19395,247536,241481,201701,33407,791,4985,180,417,6055,0.407,0500000US18141,St. Joseph County,272912,26576,246336,232844,188556,35420,773,6586,159,1350,13492,0.493,0.086,0.211,8.6%,21.1%
0500000US18143,18143,18,143,"Scott County, Indiana",24181,354,23827,23692,23471,52,43,104,14,8,135,0.058,0500000US18143,Scott County,24384,535,23849,23090,22829,92,27,87,11,44,759,0.122,0.064,1.118,6.4%,111.8%
0500000US18145,18145,18,145,"Shelby County, Indiana",44436,1647,42789,42404,41622,428,85,242,7,20,385,0.121,0500000US18145,Shelby County,45055,2377,42678,41371,40305,537,60,339,3,127,1307,0.196,0.075,0.618,7.5%,61.8%
0500000US18147,18147,18,147,"Spencer County, Indiana",20952,517,20435,20314,20101,96,38,69,0,10,121,0.079,0500000US18147,Spencer County,19810,676,19134,18643,18368,129,44,73,1,28,491,0.138,0.060,0.755,6.0%,75.5%
0500000US18149,18149,18,149,"Starke County, Indiana",23363,766,22597,22379,22212,63,61,41,0,2,218,0.095,0500000US18149,Starke County,23371,902,22469,21607,21395,67,60,40,4,41,862,0.159,0.064,0.676,6.4%,67.6%
0500000US18151,18151,18,151,"Steuben County, Indiana",34185,982,33203,32929,32513,155,81,162,6,12,274,0.094,0500000US18151,Steuben County,34435,1427,33008,32019,31438,234,64,187,2,94,989,0.164,0.069,0.734,6.9%,73.4%
0500000US18153,18153,18,153,"Sullivan County, Indiana",21475,294,21181,20980,19930,946,53,39,1,11,201,0.136,0500000US18153,Sullivan County,20817,334,20483,19845,18856,877,43,33,8,28,638,0.177,0.040,0.294,4.0%,29.4%
0500000US18155,18155,18,155,"Switzerland County, Indiana",10613,147,10466,10397,10318,31,16,18,2,12,69,0.055,0500000US18155,Switzerland County,9737,114,9623,9333,9262,14,26,20,0,11,290,0.094,0.040,0.725,4.0%,72.5%
0500000US18157,18157,18,157,"Tippecanoe County, Indiana",172780,12947,159833,156892,138855,6731,349,10679,41,237,2941,0.343,0500000US18157,Tippecanoe County,186251,18647,167604,157333,131465,11080,346,13613,38,791,10271,0.480,0.137,0.399,13.7%,39.9%
0500000US18159,18159,18,159,"Tipton County, Indiana",15936,346,15590,15476,15355,28,20,64,5,4,114,0.071,0500000US18159,Tipton County,15359,434,14925,14530,14367,46,13,46,2,56,395,0.124,0.052,0.739,5.2%,73.9%
0500000US18161,18161,18,161,"Union County, Indiana",7516,82,7434,7361,7280,33,19,19,6,4,73,0.062,0500000US18161,Union County,7087,74,7013,6861,6765,21,22,33,8,12,152,0.088,0.027,0.432,2.7%,43.2%
0500000US18163,18163,18,163,"Vanderburgh County, Indiana",179703,3873,175830,172116,153080,16228,345,1986,89,388,3714,0.265,0500000US18163,Vanderburgh County,180136,6313,173823,165031,143444,17459,331,2411,677,709,8792,0.353,0.088,0.330,8.8%,33.0%
0500000US18165,18165,18,165,"Vermillion County, Indiana",16212,130,16082,15956,15862,21,29,31,5,8,126,0.043,0500000US18165,Vermillion County,15439,168,15271,14831,14692,37,27,46,11,18,440,0.093,0.051,1.195,5.1%,119.5%
0500000US18167,18167,18,167,"Vigo County, Indiana",107848,2469,105379,103199,93550,7371,321,1777,32,148,2180,0.242,0500000US18167,Vigo County,106153,3239,102914,98171,88137,7079,311,2003,25,616,4743,0.303,0.061,0.253,6.1%,25.3%
0500000US18169,18169,18,169,"Wabash County, Indiana",32888,697,32191,31884,31369,155,211,134,6,9,307,0.090,0500000US18169,Wabash County,30976,897,30079,29154,28634,158,126,161,9,66,925,0.144,0.054,0.603,5.4%,60.3%
0500000US18171,18171,18,171,"Warren County, Indiana",8508,70,8438,8389,8321,10,13,36,6,3,49,0.043,0500000US18171,Warren County,8440,193,8247,8069,8018,7,7,26,0,11,178,0.097,0.053,1.226,5.3%,122.6%
0500000US18173,18173,18,173,"Warrick County, Indiana",59689,946,58743,58005,56095,780,98,957,18,57,738,0.116,0500000US18173,Warrick County,63898,1383,62515,60309,57346,1038,92,1639,11,183,2206,0.192,0.076,0.655,7.6%,65.5%
0500000US18175,18175,18,175,"Washington County, Indiana",28262,304,27958,27760,27539,63,45,86,2,25,198,0.050,0500000US18175,Washington County,28182,400,27782,26951,26600,113,66,95,10,67,831,0.108,0.058,1.146,5.8%,114.6%
0500000US18177,18177,18,177,"Wayne County, Indiana",68917,1804,67113,65479,61322,3349,140,522,44,102,1634,0.205,0500000US18177,Wayne County,66553,2495,64058,60907,56689,3027,142,707,12,330,3151,0.269,0.064,0.313,6.4%,31.3%
0500000US18179,18179,18,179,"Wells County, Indiana",27636,564,27072,26873,26604,89,71,102,3,4,199,0.073,0500000US18179,Wells County,28180,1019,27161,26445,26000,220,50,130,5,40,716,0.147,0.074,1.015,7.4%,101.5%
0500000US18181,18181,18,181,"White County, Indiana",24643,1746,22897,22670,22470,51,52,83,4,10,227,0.163,0500000US18181,White County,24688,2453,22235,21493,21203,111,50,94,6,29,742,0.252,0.088,0.539,8.8%,53.9%
0500000US18183,18183,18,183,"Whitley County, Indiana",33292,515,32777,32453,32147,96,76,105,7,22,324,0.067,0500000US18183,Whitley County,34191,841,33350,32327,31832,150,91,173,3,78,1023,0.132,0.064,0.958,6.4%,95.8%
0500000US19001,19001,19,1,"Adair County, Iowa",7682,101,7581,7547,7507,11,4,22,1,2,34,0.045,0500000US19001,Adair County,7496,186,7310,7155,7066,45,16,23,1,4,155,0.110,0.066,1.461,6.6%,146.1%
0500000US19003,19003,19,3,"Adams County, Iowa",4029,37,3992,3971,3922,8,18,23,0,0,21,0.052,0500000US19003,Adams County,3704,42,3662,3573,3518,12,15,13,0,15,89,0.097,0.045,0.860,4.5%,86.0%
0500000US19005,19005,19,5,"Allamakee County, Iowa",14330,757,13573,13512,13325,109,31,33,11,3,61,0.132,0500000US19005,Allamakee County,14061,1221,12840,12631,12401,146,14,41,5,24,209,0.214,0.082,0.618,8.2%,61.8%
0500000US19007,19007,19,7,"Appanoose County, Iowa",12887,181,12706,12592,12470,55,30,35,0,2,114,0.063,0500000US19007,Appanoose County,12317,231,12086,11763,11586,75,19,69,0,14,323,0.114,0.051,0.800,5.1%,80.0%
0500000US19009,19009,19,9,"Audubon County, Iowa",6119,37,6082,6050,6007,9,7,25,1,1,32,0.036,0500000US19009,Audubon County,5674,86,5588,5474,5443,17,5,4,1,4,114,0.079,0.043,1.186,4.3%,118.6%
0500000US19011,19011,19,11,"Benton County, Iowa",26076,275,25801,25594,25387,93,41,66,2,5,207,0.052,0500000US19011,Benton County,25575,462,25113,24356,24077,112,29,79,2,57,757,0.112,0.061,1.165,6.1%,116.5%
0500000US19013,19013,19,13,"Black Hawk County, Iowa",131090,4907,126183,123654,109968,11493,209,1685,175,124,2529,0.287,0500000US19013,Black Hawk County,131144,6448,124696,119535,101150,13529,219,3412,848,377,5161,0.390,0.103,0.360,10.3%,36.0%
0500000US19015,19015,19,15,"Boone County, Iowa",26306,505,25801,25575,25194,202,72,87,3,17,226,0.082,0500000US19015,Boone County,26715,709,26006,25205,24720,289,51,100,3,42,801,0.142,0.060,0.727,6.0%,72.7%
0500000US19017,19017,19,17,"Bremer County, Iowa",24276,239,24037,23835,23459,186,11,173,2,4,202,0.066,0500000US19017,Bremer County,24988,511,24477,23898,23403,239,26,196,2,32,579,0.122,0.056,0.847,5.6%,84.7%
0500000US19019,19019,19,19,"Buchanan County, Iowa",20958,243,20715,20520,20344,59,22,90,1,4,195,0.057,0500000US19019,Buchanan County,20565,338,20227,19733,19565,70,18,52,11,17,494,0.094,0.037,0.636,3.7%,63.6%
0500000US19021,19021,19,21,"Buena Vista County, Iowa",20260,4608,15652,15495,13756,497,18,1119,95,10,157,0.484,0500000US19021,Buena Vista County,20823,5925,14898,14546,11377,560,29,1889,614,77,352,0.610,0.127,0.262,12.7%,26.2%
0500000US19023,19023,19,23,"Butler County, Iowa",14867,133,14734,14628,14552,25,14,35,2,0,106,0.042,0500000US19023,Butler County,14334,183,14151,13840,13751,26,16,28,0,19,311,0.079,0.037,0.892,3.7%,89.2%
0500000US19025,19025,19,25,"Calhoun County, Iowa",9670,90,9580,9530,9470,19,18,20,1,2,50,0.041,0500000US19025,Calhoun County,9927,236,9691,9485,9261,151,22,24,8,19,206,0.128,0.088,2.147,8.8%,214.7%
0500000US19027,19027,19,27,"Carroll County, Iowa",20816,333,20483,20318,20119,82,20,92,0,5,165,0.065,0500000US19027,Carroll County,20760,594,20166,19783,19409,262,19,75,0,18,383,0.125,0.059,0.902,5.9%,90.2%
0500000US19029,19029,19,29,"Cass County, Iowa",13956,253,13703,13642,13502,33,23,30,45,9,61,0.064,0500000US19029,Cass County,13127,306,12821,12503,12317,28,17,35,78,28,318,0.118,0.055,0.861,5.5%,86.1%
0500000US19031,19031,19,31,"Cedar County, Iowa",18499,284,18215,18053,17897,52,23,78,2,1,162,0.064,0500000US19031,Cedar County,18505,462,18043,17570,17334,79,40,61,2,54,473,0.121,0.058,0.904,5.8%,90.4%
0500000US19033,19033,19,33,"Cerro Gordo County, Iowa",44151,1694,42457,41893,40876,555,68,368,8,18,564,0.141,0500000US19033,Cerro Gordo County,43127,2243,40884,39517,37819,848,96,535,137,82,1367,0.227,0.086,0.608,8.6%,60.8%
0500000US19035,19035,19,35,"Cherokee County, Iowa",12072,274,11798,11709,11553,64,29,62,1,0,89,0.084,0500000US19035,Cherokee County,11658,530,11128,10875,10668,84,24,57,14,28,253,0.160,0.076,0.916,7.6%,91.6%
0500000US19037,19037,19,37,"Chickasaw County, Iowa",12439,269,12170,12122,12048,29,5,40,0,0,48,0.061,0500000US19037,Chickasaw County,12012,481,11531,11290,11173,75,7,28,0,7,241,0.133,0.071,1.163,7.1%,116.3%
0500000US19039,19039,19,39,"Clarke County, Iowa",9286,927,8359,8298,8208,38,15,32,4,1,61,0.209,0500000US19039,Clarke County,9748,1534,8214,8036,7837,43,7,81,40,28,178,0.328,0.120,0.574,12.0%,57.4%
0500000US19041,19041,19,41,"Clay County, Iowa",16667,477,16190,16046,15843,68,36,98,0,1,144,0.095,0500000US19041,Clay County,16384,704,15680,15280,15025,99,37,105,2,12,400,0.156,0.061,0.639,6.1%,63.9%
0500000US19043,19043,19,43,"Clayton County, Iowa",18129,306,17823,17697,17563,60,13,42,17,2,126,0.061,0500000US19043,Clayton County,17043,343,16700,16372,16111,158,34,47,6,16,328,0.106,0.044,0.726,4.4%,72.6%
0500000US19045,19045,19,45,"Clinton County, Iowa",49116,1243,47873,47122,45454,1258,101,277,9,23,751,0.142,0500000US19045,Clinton County,46460,1539,44921,43087,41226,1392,103,252,10,104,1834,0.209,0.067,0.472,6.7%,47.2%
0500000US19047,19047,19,47,"Crawford County, Iowa",17096,4131,12965,12880,12541,195,26,97,8,13,85,0.403,0500000US19047,Crawford County,16525,4912,11613,11373,10625,383,31,303,4,27,240,0.497,0.094,0.233,9.4%,23.3%
0500000US19049,19049,19,49,"Dallas County, Iowa",66135,4059,62076,61350,58630,890,94,1652,37,47,726,0.209,0500000US19049,Dallas County,99678,6515,93163,89861,81708,2657,137,4987,32,340,3302,0.319,0.110,0.526,11.0%,52.6%
0500000US19051,19051,19,51,"Davis County, Iowa",8753,85,8668,8604,8556,7,17,24,0,0,64,0.044,0500000US19051,Davis County,9110,144,8966,8779,8735,8,11,15,0,10,187,0.080,0.036,0.803,3.6%,80.3%
0500000US19053,19053,19,53,"Decatur County, Iowa",8457,181,8276,8201,7946,149,28,53,16,9,75,0.116,0500000US19053,Decatur County,7645,211,7434,7210,7010,97,17,39,21,26,224,0.157,0.041,0.353,4.1%,35.3%
0500000US19055,19055,19,55,"Delaware County, Iowa",17764,139,17625,17522,17408,45,17,44,0,8,103,0.040,0500000US19055,Delaware County,17488,244,17244,16921,16706,122,24,39,0,30,323,0.087,0.047,1.195,4.7%,119.5%
0500000US19057,19057,19,57,"Des Moines County, Iowa",40325,1042,39283,38480,36059,2005,88,285,18,25,803,0.197,0500000US19057,Des Moines County,38910,1245,37665,35868,32753,2501,67,398,21,128,1797,0.284,0.087,0.443,8.7%,44.3%
0500000US19059,19059,19,59,"Dickinson County, Iowa",16667,178,16489,16378,16255,29,12,72,5,5,111,0.049,0500000US19059,Dickinson County,17703,406,17297,16905,16709,76,14,80,1,25,392,0.108,0.059,1.222,5.9%,122.2%
0500000US19061,19061,19,61,"Dubuque County, Iowa",93653,1807,91846,90763,86981,2436,144,871,282,49,1083,0.136,0500000US19061,Dubuque County,99266,2977,96289,93601,87349,4035,131,1018,813,255,2688,0.222,0.086,0.632,8.6%,63.2%
0500000US19063,19063,19,63,"Emmet County, Iowa",10302,763,9539,9464,9319,61,35,44,1,4,75,0.176,0500000US19063,Emmet County,9388,887,8501,8300,8134,89,31,32,3,11,201,0.240,0.064,0.362,6.4%,36.2%
0500000US19065,19065,19,65,"Fayette County, Iowa",20880,380,20500,20330,19987,196,21,105,15,6,170,0.083,0500000US19065,Fayette County,19509,520,18989,18403,18053,200,40,78,1,31,586,0.142,0.059,0.706,5.9%,70.6%
0500000US19067,19067,19,67,"Floyd County, Iowa",16303,331,15972,15875,15443,200,13,213,4,2,97,0.102,0500000US19067,Floyd County,15627,550,15077,14670,13907,415,29,293,12,14,407,0.205,0.103,1.011,10.3%,101.1%
0500000US19069,19069,19,69,"Franklin County, Iowa",10680,1209,9471,9398,9334,19,12,28,1,4,73,0.223,0500000US19069,Franklin County,10019,1634,8385,8159,8034,32,18,49,0,26,226,0.330,0.107,0.477,10.7%,47.7%
