countyID,county_name,obs_adj,totobsadj,obs,totrawobs,county_name_census,ACS_count,ACS_share,FF_count,FF_share_500,FF_share_200,Add_FF_share_500,Add_FF_share_200,County,Number of Immigrants,Immigrant Share of Population,Immigrant Taxes Paid (in M$),Immigrant Spending Power (in M$),Number of Immigrant Entrepreneurs,Number of Eligible Immigrant Voters,Source,no_data
13259,Stewart GA,12,372,343,10343,"Stewart County, Georgia",-  ,-  ,1,1,1,1,1,Stewart GA,1945,32.2%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13261,Sumter GA,66,"1,996",343,10343,"Sumter County, Georgia",1,1,1,1,1,-  ,-,Sumter GA,1235,3.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13263,Talbot GA,14,414,343,10343,"Talbot County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13265,Taliaferro GA,2,116,157,8891,"Taliaferro County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13267,Tattnall GA,64,"1,555",401,9782,"Tattnall County, Georgia",1,1,1,1,1,-  ,-,Tattnall GA,1249,4.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13269,Taylor GA,18,538,343,10343,"Taylor County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13271,Telfair GA,41,"1,008",401,9782,"Telfair County, Georgia",-  ,1,1,1,1,-  ,-,Telfair GA,2054,12.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13273,Terrell GA,15,619,190,8040,"Terrell County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13275,Thomas GA,100,"2,532",251,6330,"Thomas County, Georgia",1,1,1,1,1,-  ,-,Thomas GA,2331,5.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13277,Tift GA,67,"2,265",217,7282,"Tift County, Georgia",1,1,1,1,1,-  ,-,Tift GA,1322,3.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13279,Toombs GA,68,"1,663",401,9782,"Toombs County, Georgia",1,1,1,1,1,-  ,-,Toombs GA,1336,4.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13281,Towns GA,18,546,219,6657,"Towns County, Georgia",-  ,-  ,-  ,-  ,1,-  ,1,Towns GA,N/A,3.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13283,Treutlen GA,8,474,163,9867,"Treutlen County, Georgia",-  ,-  ,-  ,-  ,1,-  ,1,Treutlen GA,N/A,4.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13285,Troup GA,104,"3,943",157,5930,"Troup County, Georgia",1,1,1,1,1,-  ,-,Troup GA,2202,3.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13287,Turner GA,15,502,217,7282,"Turner County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13289,Twiggs GA,12,464,245,9273,"Twiggs County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13291,Union GA,37,"1,112",219,6657,"Union County, Georgia",-  ,1,-  ,1,1,-  ,-,Union GA,N/A,2.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13293,Upson GA,32,"1,390",175,7723,"Upson County, Georgia",-  ,1,-  ,-  ,1,-  ,-,Upson GA,N/A,1.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13295,Walker GA,73,"3,470",186,8852,"Walker County, Georgia",1,1,-  ,1,1,-  ,-,Walker GA,1332,1.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13297,Walton GA,146,"4,887",201,6740,"Walton County, Georgia",1,1,1,1,1,-  ,-,Walton GA,3679,4.2%,22.30,63.00,N/A,2034,5-year 2018 American Community Survey,0
13299,Ware GA,83,"1,937",386,8966,"Ware County, Georgia",1,1,-  ,1,1,-  ,-,Ware GA,1532,4.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13301,Warren GA,7,400,157,8891,"Warren County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13303,Washington GA,26,"1,449",157,8891,"Washington County, Georgia",-  ,1,-  ,-  ,1,-  ,-,Washington GA,N/A,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13305,Wayne GA,75,"1,839",401,9782,"Wayne County, Georgia",1,1,-  ,1,1,-  ,-,Wayne GA,1477,4.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
13307,Webster GA,5,165,343,10343,"Webster County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13309,Wheeler GA,18,450,401,9782,"Wheeler County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13311,White GA,47,"1,418",219,6657,"White County, Georgia",-  ,1,-  ,1,1,-  ,-,White GA,N/A,2.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13313,Whitfield GA,655,"4,876",655,4876,"Whitfield County, Georgia",1,1,1,1,1,-  ,-,Whitfield GA,19501,18.8%,84.40,312.90,N/A,5147,5-year 2018 American Community Survey,0
13315,Wilcox GA,11,641,163,9867,"Wilcox County, Georgia",-  ,-  ,-  ,-  ,1,-  ,1,Wilcox GA,N/A,2.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13317,Wilkes GA,13,720,157,8891,"Wilkes County, Georgia",-  ,-  ,-  ,-  ,1,-  ,1,Wilkes GA,N/A,4.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
13319,Wilkinson GA,13,491,245,9273,"Wilkinson County, Georgia",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
13321,Worth GA,49,"1,228",251,6330,"Worth County, Georgia",-  ,1,-  ,-  ,1,-  ,-,Worth GA,N/A,5.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
15001,Hawaii HI,854,"8,756",854,8756,"Hawaii County, Hawaii",1,1,1,1,1,-  ,-,Hawaii HI,21782,11.0%,201.80,446.70,2067,10318,5-year 2018 American Community Survey,0
15003,Honolulu HI,"9,022","50,752","9,022",50752,"Honolulu County, Hawaii",1,1,1,1,1,-  ,-,Honolulu HI,191148,19.4%,1817.80,4362.10,12706,107974,5-year 2018 American Community Survey,0
15005,Kalawao HI,-  ,-  ,"1,783",12018,"Kalawao County, Hawaii",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
15007,Kauai HI,538,"3,629","1,783",12018,"Kauai County, Hawaii",1,1,1,1,1,-  ,-,Kauai HI,12869,18.0%,123.00,299.90,N/A,6726,5-year 2018 American Community Survey,0
15009,Maui HI,"1,243","8,377","1,783",12018,"Maui County, Hawaii",1,1,1,1,1,-  ,-,Maui HI,29701,18.0%,283.80,692.10,2344,15524,5-year 2018 American Community Survey,0
16001,Ada ID,846,"15,405","1,125",21184,"Ada County, Idaho",1,1,1,1,1,-  ,-,Ada ID,26923,6.2%,196.50,549.80,N/A,10609,5-year 2018 American Community Survey,0
16003,Adams ID,5,312,137,8209,"Adams County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16005,Bannock ID,170,"5,512",254,8214,"Bannock County, Idaho",1,1,1,1,1,-  ,-,Bannock ID,3503,4.1%,19.00,64.10,N/A,1217,5-year 2018 American Community Survey,0
16007,Bear Lake ID,12,394,254,8214,"Bear Lake County, Idaho",-  ,-  ,-  ,-  ,1,-  ,1,Bear Lake ID,N/A,3.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16009,Benewah ID,17,673,216,8414,"Benewah County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16011,Bingham ID,110,"2,467",572,15137,"Bingham County, Idaho",1,1,1,1,1,-  ,-,Bingham ID,2348,5.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16013,Blaine ID,108,"1,179",571,6203,"Blaine County, Idaho",1,1,1,1,1,-  ,-,Blaine ID,2781,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16015,Boise ID,9,550,137,8209,"Boise County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16017,Bonner ID,76,"2,962",216,8414,"Bonner County, Idaho",1,1,-  ,1,1,-  ,-,Bonner ID,1339,3.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16019,Bonneville ID,252,"5,750",252,5750,"Bonneville County, Idaho",1,1,1,1,1,-  ,-,Bonneville ID,6493,5.8%,30.30,114.80,N/A,2630,5-year 2018 American Community Survey,0
16021,Boundary ID,21,799,216,8414,"Boundary County, Idaho",-  ,1,-  ,1,1,-  ,-,Boundary ID,N/A,4.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16023,Butte ID,4,222,137,8209,"Butte County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16025,Camas ID,6,62,571,6203,"Camas County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16027,Canyon ID,431,"7,324",731,13469,"Canyon County, Idaho",1,1,1,1,1,-  ,-,Canyon ID,16418,7.7%,82.00,290.90,N/A,5421,5-year 2018 American Community Survey,0
16029,Caribou ID,14,460,254,8214,"Caribou County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16031,Cassia ID,77,"1,224",336,5343,"Cassia County, Idaho",1,1,1,1,1,-  ,-,Cassia ID,2079,8.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16033,Clark ID,1,74,137,8209,"Clark County, Idaho",-  ,-  ,-  ,-  ,1,-  ,1,Clark ID,N/A,28.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16035,Clearwater ID,11,681,137,8209,"Clearwater County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16037,Custer ID,6,345,137,8209,"Custer County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16039,Elmore ID,137,"1,489",571,6203,"Elmore County, Idaho",1,1,1,1,1,-  ,-,Elmore ID,3512,12.9%,13.40,52.60,N/A,N/A,5-year 2018 American Community Survey,0
16041,Franklin ID,26,854,254,8214,"Franklin County, Idaho",-  ,1,-  ,-  ,1,-  ,-,Franklin ID,N/A,4.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16043,Fremont ID,32,706,318,6923,"Fremont County, Idaho",-  ,1,-  ,1,1,-  ,-,Fremont ID,N/A,5.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16045,Gem ID,39,849,245,5371,"Gem County, Idaho",-  ,1,-  ,1,1,-  ,-,Gem ID,N/A,3.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16047,Gooding ID,78,850,571,6203,"Gooding County, Idaho",1,1,1,1,1,-  ,-,Gooding ID,2005,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16049,Idaho ID,21,"1,272",137,8209,"Idaho County, Idaho",-  ,1,-  ,-  ,1,-  ,-,Idaho ID,N/A,1.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16051,Jefferson ID,64,"1,392",318,6923,"Jefferson County, Idaho",1,1,1,1,1,-  ,-,Jefferson ID,1361,5.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16053,Jerome ID,114,"1,234",571,6203,"Jerome County, Idaho",1,1,1,1,1,-  ,-,Jerome ID,2912,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16055,Kootenai ID,127,"6,113",334,14174,"Kootenai County, Idaho",1,1,1,1,1,-  ,-,Kootenai ID,2953,1.9%,26.40,77.20,N/A,1922,5-year 2018 American Community Survey,0
16057,Latah ID,69,"2,701",216,8414,"Latah County, Idaho",1,1,1,1,1,-  ,-,Latah ID,1221,3.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16059,Lemhi ID,10,616,137,8209,"Lemhi County, Idaho",-  ,-  ,-  ,-  ,1,-  ,1,Lemhi ID,N/A,3.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16061,Lewis ID,5,296,137,8209,"Lewis County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16063,Lincoln ID,26,285,571,6203,"Lincoln County, Idaho",-  ,1,-  ,1,1,-  ,-,Lincoln ID,N/A,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16065,Madison ID,92,"2,001",318,6923,"Madison County, Idaho",1,1,1,1,1,-  ,-,Madison ID,1957,5.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16067,Minidoka ID,102,"1,104",571,6203,"Minidoka County, Idaho",1,1,1,1,1,-  ,-,Minidoka ID,2605,12.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16069,Nez Perce ID,51,"3,062",137,8209,"Nez Perce County, Idaho",1,1,-  ,1,1,-  ,-,Nez Perce ID,744,1.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16071,Oneida ID,9,287,254,8214,"Oneida County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16073,Owyhee ID,31,471,298,4529,"Owyhee County, Idaho",-  ,1,1,1,1,-  ,-,Owyhee ID,N/A,9.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16075,Payette ID,52,"1,149",245,5371,"Payette County, Idaho",1,1,1,1,1,-  ,-,Payette ID,1460,5.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16077,Power ID,16,517,254,8214,"Power County, Idaho",-  ,-  ,1,1,1,1,1,Power ID,1173,15.2%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
16079,Shoshone ID,24,926,216,8414,"Shoshone County, Idaho",-  ,1,-  ,-  ,-  ,-  ,-,Shoshone ID,N/A,3.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16081,Teton ID,25,540,318,6923,"Teton County, Idaho",-  ,1,-  ,1,1,-  ,-,Teton ID,N/A,5.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
16083,Twin Falls ID,259,"4,119",336,5343,"Twin Falls County, Idaho",1,1,1,1,1,-  ,-,Twin Falls ID,7001,8.5%,37.30,131.40,N/A,2003,5-year 2018 American Community Survey,0
16085,Valley ID,13,772,137,8209,"Valley County, Idaho",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
16087,Washington ID,24,516,245,5371,"Washington County, Idaho",-  ,1,-  ,1,1,-  ,-,Washington ID,N/A,6.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17001,Adams IL,59,"4,763",99,7992,"Adams County, Illinois",1,1,1,1,1,-  ,-,Adams IL,1160,1.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17003,Alexander IL,9,617,149,10642,"Alexander County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17005,Bond IL,17,"1,444",136,11554,"Bond County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,Bond IL,N/A,2.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17007,Boone IL,108,"2,104",289,5641,"Boone County, Illinois",1,1,1,1,1,-  ,-,Boone IL,3616,6.8%,N/A,N/A,N/A,1763,5-year 2018 American Community Survey,0
17009,Brown IL,6,496,99,7992,"Brown County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,Brown IL,N/A,3.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17011,Bureau IL,69,"3,170",300,13723,"Bureau County, Illinois",1,1,1,1,1,-  ,-,Bureau IL,899,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17013,Calhoun IL,6,386,184,11030,"Calhoun County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17015,Carroll IL,28,"1,152",244,9934,"Carroll County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Carroll IL,N/A,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17017,Cass IL,17,"1,048",184,11030,"Cass County, Illinois",-  ,-  ,1,1,1,1,1,Cass IL,1380,10.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17019,Champaign IL,"1,038","10,353","1,038",10353,"Champaign County, Illinois",1,1,1,1,1,-  ,-,Champaign IL,24848,11.8%,202.60,460.40,N/A,6714,5-year 2018 American Community Survey,0
17021,Christian IL,35,"2,982",151,12688,"Christian County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Christian IL,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17023,Clark IL,16,"1,222",108,8202,"Clark County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17025,Clay IL,14,"1,033",108,8202,"Clay County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17027,Clinton IL,36,"3,073",136,11554,"Clinton County, Illinois",-  ,1,-  ,1,1,-  ,-,Clinton IL,N/A,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17029,Coles IL,64,"3,518",123,6753,"Coles County, Illinois",1,1,1,1,1,-  ,-,Coles IL,1217,2.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17031,Cook IL,"41,178","212,841","41,178",212841,"Cook County, Illinois",1,1,1,1,1,-  ,-,Cook IL,1097719,21.0%,10957.50,26228.10,77904,535048,5-year 2018 American Community Survey,0
17033,Crawford IL,20,"1,485",108,8202,"Crawford County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,Crawford IL,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17035,Cumberland IL,13,723,123,6753,"Cumberland County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17037,DeKalb IL,268,"5,358",268,5358,"DeKalb County, Illinois",1,1,1,1,1,-  ,-,DeKalb IL,7106,6.8%,46.20,120.20,N/A,2422,5-year 2018 American Community Survey,0
17039,De Witt IL,17,"1,421",151,12688,"De Witt County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,De Witt IL,N/A,1.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17041,Douglas IL,24,"1,303",123,6753,"Douglas County, Illinois",-  ,1,-  ,1,1,-  ,-,Douglas IL,N/A,3.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17043,DuPage IL,"7,873","45,891","7,873",45891,"DuPage County, Illinois",1,1,1,1,1,-  ,-,DuPage IL,179550,19.3%,2543.90,5582.50,13418,98876,5-year 2018 American Community Survey,0
17045,Edgar IL,22,"1,216",123,6753,"Edgar County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Edgar IL,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17047,Edwards IL,7,511,149,10642,"Edwards County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17049,Effingham IL,33,"2,785",136,11554,"Effingham County, Illinois",-  ,1,-  ,1,1,-  ,-,Effingham IL,N/A,2.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17051,Fayette IL,21,"1,802",136,11554,"Fayette County, Illinois",-  ,1,-  ,-  ,-  ,-  ,-,Fayette IL,N/A,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17053,Ford IL,22,"1,144",253,13306,"Ford County, Illinois",-  ,1,-  ,-  ,-  ,-  ,-,Ford IL,N/A,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17055,Franklin IL,47,"2,466",223,11741,"Franklin County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Franklin IL,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17057,Fulton IL,40,"2,854",193,13924,"Fulton County, Illinois",-  ,1,-  ,1,1,-  ,-,Fulton IL,N/A,1.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17059,Gallatin IL,6,426,149,10642,"Gallatin County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17061,Greene IL,18,"1,059",184,11030,"Greene County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17063,Grundy IL,95,"1,894",314,6229,"Grundy County, Illinois",1,1,1,1,1,-  ,-,Grundy IL,4362,8.2%,N/A,N/A,N/A,2378,5-year 2018 American Community Survey,0
17065,Hamilton IL,9,639,149,10642,"Hamilton County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17067,Hancock IL,20,"1,476",193,13924,"Hancock County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Hancock IL,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17069,Hardin IL,5,330,149,10642,"Hardin County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17071,Henderson IL,8,571,193,13924,"Henderson County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17073,Henry IL,54,"3,885",193,13924,"Henry County, Illinois",1,1,-  ,1,1,-  ,-,Henry IL,1002,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17075,Iroquois IL,46,"2,408",253,13306,"Iroquois County, Illinois",-  ,1,-  ,1,1,-  ,-,Iroquois IL,N/A,3.2%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17077,Jackson IL,71,"3,745",223,11741,"Jackson County, Illinois",1,1,1,1,1,-  ,-,Jackson IL,1518,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17079,Jasper IL,10,730,108,8202,"Jasper County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17081,Jefferson IL,39,"3,291",158,13486,"Jefferson County, Illinois",-  ,1,-  ,1,1,-  ,-,Jefferson IL,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17083,Jersey IL,29,"1,754",184,11030,"Jersey County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Jersey IL,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17085,Jo Daviess IL,42,"1,699",244,9934,"Jo Daviess County, Illinois",-  ,1,-  ,1,1,-  ,-,Jo Daviess IL,N/A,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17087,Johnson IL,13,947,149,10642,"Johnson County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,Johnson IL,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17089,Kane IL,"2,985","18,786","2,985",18786,"Kane County, Illinois",1,1,1,1,1,-  ,-,Kane IL,94393,17.8%,839.90,2100.50,4238,38480,5-year 2018 American Community Survey,0
17091,Kankakee IL,247,"6,580",247,6580,"Kankakee County, Illinois",1,1,1,1,1,-  ,-,Kankakee IL,5806,5.2%,54.80,124.50,N/A,1885,5-year 2018 American Community Survey,0
17093,Kendall IL,219,"4,335",314,6229,"Kendall County, Illinois",1,1,1,1,1,-  ,-,Kendall IL,9987,8.2%,105.80,254.40,N/A,5445,5-year 2018 American Community Survey,0
17095,Knox IL,105,"4,803",300,13723,"Knox County, Illinois",1,1,1,1,1,-  ,-,Knox IL,1362,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17097,Lake IL,"5,801","33,564","5,801",33564,"Lake County, Illinois",1,1,1,1,1,-  ,-,Lake IL,131780,18.7%,1914.60,4159.40,8770,62557,5-year 2018 American Community Survey,0
17099,La Salle IL,201,"7,595",201,7595,"LaSalle County, Illinois",1,1,1,1,1,-  ,-,La Salle IL,3849,3.5%,32.80,82.60,N/A,2057,5-year 2018 American Community Survey,0
17101,Lawrence IL,17,"1,263",108,8202,"Lawrence County, Illinois",-  ,-  ,-  ,-  ,1,-  ,1,Lawrence IL,N/A,1.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17103,Lee IL,66,"2,702",244,9934,"Lee County, Illinois",1,1,-  ,1,1,-  ,-,Lee IL,919,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17105,Livingston IL,60,"3,154",253,13306,"Livingston County, Illinois",1,1,-  ,1,1,-  ,-,Livingston IL,787,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17107,Logan IL,31,"2,588",151,12688,"Logan County, Illinois",-  ,1,-  ,-  ,1,-  ,-,Logan IL,N/A,1.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17109,McDonough IL,35,"2,506",193,13924,"McDonough County, Illinois",-  ,1,1,1,1,-  ,-,McDonough IL,N/A,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17111,McHenry IL,"1,032","13,655","1,032",13655,"McHenry County, Illinois",1,1,1,1,1,-  ,-,McHenry IL,29613,9.6%,327.10,772.10,1935,15815,5-year 2018 American Community Survey,0
17113,McLean IL,425,"9,777",425,9777,"McLean County, Illinois",1,1,1,1,1,-  ,-,McLean IL,11607,6.7%,138.30,312.60,N/A,4022,5-year 2018 American Community Survey,0
17115,Macon IL,124,"6,328",124,6328,"Macon County, Illinois",1,1,1,1,1,-  ,-,Macon IL,2284,2.1%,N/A,N/A,N/A,997,5-year 2018 American Community Survey,0
17117,Macoupin IL,61,"3,651",184,11030,"Macoupin County, Illinois",1,1,-  ,-  ,1,-  ,-,Macoupin IL,994,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17119,Madison IL,271,"12,066",271,12066,"Madison County, Illinois",1,1,1,1,1,-  ,-,Madison IL,6535,2.5%,32.40,90.90,N/A,2959,5-year 2018 American Community Survey,0
17121,Marion IL,39,"3,331",158,13486,"Marion County, Illinois",-  ,1,-  ,1,1,-  ,-,Marion IL,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
17123,Marshall IL,25,"1,153",300,13723,"Marshall County, Illinois",-  ,1,-  ,-  ,-  ,-  ,-,Marshall IL,N/A,2.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
17125,Mason IL,13,"1,039",99,7992,"Mason County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
17127,Massac IL,16,"1,160",149,10642,"Massac County, Illinois",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
